Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
158,155.926265,0.000000,0.000000,0,0,0,0,0,0,164.965512,105.797130,1
159,156.246600,0.000000,0.000000,0,0,0,0,0,0,165.551299,105.955137,0
160,155.724115,0.000000,0.000000,0,0,0,0,0,0,165.137085,106.044645,0
161,155.206314,0.000000,0.000000,0,0,0,0,0,0,164.722871,106.131553,0
162,155.553849,0.000000,0.000000,0,0,0,0,0,0,165.308658,106.271017,0
163,155.913438,0.000000,0.000000,0,0,0,0,0,0,165.894444,106.401633,0
164,156.780101,0.000000,0.000000,0,0,0,0,0,0,166.894444,106.451293,0
165,157.648343,0.000000,0.000000,0,0,0,0,0,0,167.894444,106.499340,0
166,158.518138,0.000000,0.000000,0,0,0,0,0,0,168.894444,106.545817,0
167,159.389460,0.000000,0.000000,0,0,0,0,0,0,169.894444,106.590765,0
168,160.262285,0.000000,0.000000,0,0,0,0,0,0,170.894444,106.634224,0
169,159.777971,0.000000,0.000000,0,0,0,0,0,0,170.480231,106.698207,0
170,160.178026,0.000000,0.000000,0,0,0,0,0,0,171.066017,106.797431,0
171,160.589539,0.000000,0.000000,0,0,0,0,0,0,171.651804,106.888534,0
172,161.012422,0.000000,0.000000,0,0,0,0,0,0,172.237590,106.971616,1
173,160.555286,0.000000,0.000000,0,0,0,0,0,0,171.823376,107.018199,1
174,160.103092,0.000000,0.000000,0,0,0,0,0,0,171.409163,107.061744,1
175,159.655880,0.000000,0.000000,0,0,0,0,0,0,170.994949,107.102193,0
176,160.112460,0.000000,0.000000,0,0,0,0,0,0,171.580736,107.162638,1
177,159.677801,0.000000,0.000000,0,0,0,0,0,0,171.166522,107.194940,0
178,160.153052,0.000000,0.000000,0,0,0,0,0,0,171.752309,107.242607,0
179,160.639348,0.000000,0.000000,0,0,0,0,0,0,172.338095,107.282616,0
180,161.548754,0.000000,0.000000,0,0,0,0,0,0,173.338095,107.297698,0
181,162.459226,0.000000,0.000000,0,0,0,0,0,0,174.338095,107.311908,0
182,163.370744,0.000000,0.000000,0,0,0,0,0,0,175.338095,107.325272,0
183,164.283292,0.000000,0.000000,0,0,0,0,0,0,176.338095,107.337814,0
184,163.878003,0.000000,0.000000,0,0,0,0,0,0,175.923882,107.350516,0
185,164.395864,0.000000,0.000000,0,0,0,0,0,0,176.509668,107.368679,0
186,164.924225,0.000000,0.000000,0,0,0,0,0,0,177.095454,107.379892,1
187,164.538749,0.000000,0.000000,0,0,0,0,0,0,176.681241,107.379716,1
188,165.084827,0.000000,0.000000,0,0,0,0,0,0,177.267027,107.379358,0
189,164.711870,0.000000,0.000000,0,0,0,0,0,0,176.852814,107.371020,1
190,164.344151,0.000000,0.000000,0,0,0,0,0,0,176.438600,107.359221,1
191,164.915130,0.000000,0.000000,0,0,0,0,0,0,177.024387,107.342720,0
192,164.560019,0.000000,0.000000,0,0,0,0,0,0,176.610173,107.322650,0
193,165.148418,0.000000,0.000000,0,0,0,0,0,0,177.195959,107.294978,0
194,166.087326,0.000000,0.000000,0,0,0,0,0,0,178.195959,107.290522,0
195,167.026944,0.000000,0.000000,0,0,0,0,0,0,179.195959,107.285660,0
196,167.967259,0.000000,0.000000,0,0,0,0,0,0,180.195959,107.280407,0
197,168.908259,0.000000,0.000000,0,0,0,0,0,0,181.195959,107.274778,0
198,169.849934,0.000000,0.000000,0,0,0,0,0,0,182.195959,107.268785,0
199,170.792271,0.000000,0.000000,0,0,0,0,0,0,183.195959,107.262441,0
200,171.405951,0.000000,0.000000,0,0,0,0,0,0,183.781746,107.220166,0
201,172.029067,0.000000,0.000000,0,0,0,0,0,0,184.367532,107.172314,1
202,172.661519,0.000000,0.000000,0,0,0,0,0,0,184.953319,107.119015,0
203,172.351385,0.000000,0.000000,0,0,0,0,0,0,184.539105,107.071437,1
204,172.046505,0.000000,0.000000,0,0,0,0,0,0,184.124892,107.020419,0
205,172.702056,0.000000,0.000000,0,0,0,0,0,0,184.710678,106.953376,1
206,172.409396,0.000000,0.000000,0,0,0,0,0,0,184.296465,106.894675,1
207,172.122050,0.000000,0.000000,0,0,0,0,0,0,183.882251,106.832478,0
208,172.800463,0.000000,0.000000,0,0,0,0,0,0,184.468037,106.752050,0
209,173.761331,0.000000,0.000000,0,0,0,0,0,0,185.468037,106.737234,0
210,174.722637,0.000000,0.000000,0,0,0,0,0,0,186.468037,106.722312,0
211,175.684376,0.000000,0.000000,0,0,0,0,0,0,187.468037,106.707290,0
212,176.646540,0.000000,0.000000,0,0,0,0,0,0,188.468037,106.692176,0
213,177.609121,0.000000,0.000000,0,0,0,0,0,0,189.468037,106.676975,0
214,178.305917,0.000000,0.000000,0,0,0,0,0,0,190.053824,106.588624,0
215,179.270745,0.000000,0.000000,0,0,0,0,0,0,191.053824,106.572784,0
216,179.977776,0.000000,0.000000,0,0,0,0,0,0,191.639610,106.479597,0
217,180.693110,0.000000,0.000000,0,0,0,0,0,0,192.225397,106.382250,1
218,180.446668,0.000000,0.000000,0,0,0,0,0,0,191.811183,106.297991,0
219,181.176709,0.000000,0.000000,0,0,0,0,0,0,192.396970,106.192993,1
220,180.941980,0.000000,0.000000,0,0,0,0,0,0,191.982756,106.101832,1
221,180.712479,0.000000,0.000000,0,0,0,0,0,0,191.568542,106.007368,1
222,180.488227,0.000000,0.000000,0,0,0,0,0,0,191.154329,105.909583,1
223,180.269243,0.000000,0.000000,0,0,0,0,0,0,190.740115,105.808463,1
224,180.055547,0.000000,0.000000,0,0,0,0,0,0,190.325902,105.703992,1
225,179.847157,0.000000,0.000000,0,0,0,0,0,0,189.911688,105.596158,1
226,179.644093,0.000000,0.000000,0,0,0,0,0,0,189.497475,105.484946,1
227,179.446371,0.000000,0.000000,0,0,0,0,0,0,189.083261,105.370346,1
228,179.254010,0.000000,0.000000,0,0,0,0,0,0,188.669048,105.252344,1
229,179.067027,0.000000,0.000000,0,0,0,0,0,0,188.254834,105.130932,0
230,179.869397,0.000000,0.000000,0,0,0,0,0,0,188.840620,104.987632,0
231,180.679274,0.000000,0.000000,0,0,0,0,0,0,189.426407,104.841249,0
232,181.837840,0.000000,0.000000,0,0,0,0,0,0,190.840620,104.950994,0
233,182.822318,0.000000,0.000000,0,0,0,0,0,0,191.840620,104.932824,0
234,183.635509,0.000000,0.000000,0,0,0,0,0,0,192.426407,104.787145,0
