Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
225,205.060967,0.000000,0.000000,0,0,0,0,0,0,212.190909,103.476987,7
226,203.656574,0.000000,0.000000,0,0,0,0,0,0,210.776695,103.496141,6
227,203.039405,406.078810,200.000000,0,6901,0,6901,0,0,285.000000,140.366842,21
228,202.252318,0.000000,0.000000,0,0,0,0,0,0,209.362482,103.515492,5
229,200.848201,0.000000,0.000000,0,0,0,0,0,0,207.948268,103.535041,5
230,200.232365,400.464730,200.000000,0,6712,0,6712,0,0,281.000000,140.336953,10
231,199.444228,0.000000,0.000000,0,0,0,0,0,0,206.534055,103.554792,4
232,198.040400,0.000000,0.000000,0,0,0,0,0,0,205.119841,103.574746,3
233,196.636721,0.000000,0.000000,0,0,0,0,0,0,203.705627,103.594907,2
234,195.233194,0.000000,0.000000,0,0,0,0,0,0,202.291414,103.615277,2
235,193.829822,0.000000,0.000000,0,0,0,0,0,0,200.877200,103.635859,2
236,193.217494,0.000000,0.000000,0,0,0,0,0,0,200.462987,103.749916,3
237,191.815015,0.000000,0.000000,0,0,0,0,0,0,199.048773,103.771216,3
238,190.412710,0.000000,0.000000,0,0,0,0,0,0,197.634560,103.792735,3
239,189.805163,0.000000,0.000000,0,0,0,0,0,0,197.220346,103.906734,3
240,188.403822,0.000000,0.000000,0,0,0,0,0,0,195.806133,103.928960,3
241,187.002674,0.000000,0.000000,0,0,0,0,0,0,194.391919,103.951412,3
242,186.400107,0.000000,0.000000,0,0,0,0,0,0,193.977705,104.065233,9
243,185.000000,0.000000,0.000000,0,0,0,0,0,0,192.563492,104.088374,9
244,184.401735,0.000000,0.000000,0,0,0,0,0,0,192.149278,104.201448,8
245,183.002732,0.000000,0.000000,0,0,0,0,0,0,190.735065,104.225255,6
246,181.603965,0.000000,0.000000,0,0,0,0,0,0,189.320851,104.249294,4
247,180.205438,0.000000,0.000000,0,0,0,0,0,0,187.906638,104.273567,2
248,179.613474,359.226948,200.000000,0,5391,0,5391,0,0,251.000000,139.744527,6
249,178.807159,0.000000,0.000000,0,0,0,0,0,0,186.492424,104.298075,1
250,177.409132,0.000000,0.000000,0,0,0,0,0,0,185.078210,104.322821,1
251,176.011363,0.000000,0.000000,0,0,0,0,0,0,183.663997,104.347807,1
252,174.613860,0.000000,0.000000,0,0,0,0,0,0,182.249783,104.373034,1
253,173.216627,0.000000,0.000000,0,0,0,0,0,0,180.835570,104.398505,1
254,171.819673,0.000000,0.000000,0,0,0,0,0,0,179.421356,104.424222,1
255,170.423003,0.000000,0.000000,0,0,0,0,0,0,178.007143,104.450185,1
256,169.838158,0.000000,0.000000,0,0,0,0,0,0,177.592929,104.565977,0
257,168.442869,0.000000,0.000000,0,0,0,0,0,0,176.178716,104.592564,0
258,168.680171,0.000000,0.000000,0,0,0,0,0,0,176.764502,104.792698,0
259,168.928979,0.000000,0.000000,0,0,0,0,0,0,177.350288,104.985118,0
260,168.362704,0.000000,0.000000,0,0,0,0,0,0,176.936075,105.092203,0
261,168.629772,0.000000,0.000000,0,0,0,0,0,0,177.521861,105.273143,0
262,169.460910,0.000000,0.000000,0,0,0,0,0,0,178.521861,105.346927,0
263,170.293864,0.000000,0.000000,0,0,0,0,0,0,179.521861,105.418867,0
264,171.128607,0.000000,0.000000,0,0,0,0,0,0,180.521861,105.489003,0
265,171.965113,0.000000,0.000000,0,0,0,0,0,0,181.521861,105.557376,0
266,172.803356,0.000000,0.000000,0,0,0,0,0,0,182.521861,105.624026,0
267,173.643313,0.000000,0.000000,0,0,0,0,0,0,183.521861,105.688989,0
268,174.484956,0.000000,0.000000,0,0,0,0,0,0,184.521861,105.752304,0
269,175.328264,0.000000,0.000000,0,0,0,0,0,0,185.521861,105.814007,0
270,175.641681,0.000000,0.000000,0,0,0,0,0,0,186.107648,105.958704,0
271,176.490793,0.000000,0.000000,0,0,0,0,0,0,187.107648,106.015529,0
272,177.341479,0.000000,0.000000,0,0,0,0,0,0,188.107648,106.070869,0
273,178.193715,0.000000,0.000000,0,0,0,0,0,0,189.107648,106.124758,0
274,179.047480,0.000000,0.000000,0,0,0,0,0,0,190.107648,106.177226,0
275,179.902752,0.000000,0.000000,0,0,0,0,0,0,191.107648,106.228307,0
276,180.759509,0.000000,0.000000,0,0,0,0,0,0,192.107648,106.278032,0
277,181.617730,0.000000,0.000000,0,0,0,0,0,0,193.107648,106.326429,0
278,182.477396,0.000000,0.000000,0,0,0,0,0,0,194.107648,106.373530,0
279,183.338485,0.000000,0.000000,0,0,0,0,0,0,195.107648,106.419363,0
280,184.200977,0.000000,0.000000,0,0,0,0,0,0,196.107648,106.463956,0
281,185.064853,0.000000,0.000000,0,0,0,0,0,0,197.107648,106.507337,0
282,185.930094,0.000000,0.000000,0,0,0,0,0,0,198.107648,106.549533,0
283,186.796681,0.000000,0.000000,0,0,0,0,0,0,199.107648,106.590570,0
284,187.664594,0.000000,0.000000,0,0,0,0,0,0,200.107648,106.630475,0
285,188.042548,0.000000,0.000000,0,0,0,0,0,0,200.693434,106.727672,0
286,188.915325,0.000000,0.000000,0,0,0,0,0,0,201.693434,106.763935,0
287,189.789357,0.000000,0.000000,0,0,0,0,0,0,202.693434,106.799157,0
288,190.664627,0.000000,0.000000,0,0,0,0,0,0,203.693434,106.833364,0
289,191.541118,0.000000,0.000000,0,0,0,0,0,0,204.693434,106.866576,0
290,192.418814,0.000000,0.000000,0,0,0,0,0,0,205.693434,106.898816,0
291,193.297698,0.000000,0.000000,0,0,0,0,0,0,206.693434,106.930106,0
292,194.177754,0.000000,0.000000,0,0,0,0,0,0,207.693434,106.960468,0
293,195.058965,0.000000,0.000000,0,0,0,0,0,0,208.693434,106.989922,0
294,195.941318,0.000000,0.000000,0,0,0,0,0,0,209.693434,107.018487,0
295,196.824795,0.000000,0.000000,0,0,0,0,0,0,210.693434,107.046185,0
296,197.709383,0.000000,0.000000,0,0,0,0,0,0,211.693434,107.073034,0
297,198.595065,0.000000,0.000000,0,0,0,0,0,0,212.693434,107.099053,0
298,199.481829,0.000000,0.000000,0,0,0,0,0,0,213.693434,107.124261,0
299,200.369658,0.000000,0.000000,0,0,0,0,0,0,214.693434,107.148675,0
300,201.258540,0.000000,0.000000,0,0,0,0,0,0,215.693434,107.172314,0
301,201.695315,0.000000,0.000000,0,0,0,0,0,0,216.279221,107.230662,0
302,202.588252,0.000000,0.000000,0,0,0,0,0,0,217.279221,107.251639,0
303,203.482186,0.000000,0.000000,0,0,0,0,0,0,218.279221,107.271907,0
304,204.377102,0.000000,0.000000,0,0,0,0,0,0,219.279221,107.291481,0
305,204.831638,0.000000,0.000000,0,0,0,0,0,0,219.865007,107.339378,0
306,205.730406,0.000000,0.000000,0,0,0,0,0,0,220.865007,107.356521,0
307,206.630104,0.000000,0.000000,0,0,0,0,0,0,221.865007,107.373032,0
308,207.530721,0.000000,0.000000,0,0,0,0,0,0,222.865007,107.388924,0
309,208.002404,0.000000,0.000000,0,0,0,0,0,0,223.450793,107.427025,0
